target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
SymGas4_50890trans,1.72E-121,6.88E-118,7.536672208,0.321547894,3.075188923,16.3433738,0.000828341,0.132631771,0.205957755,0.205957755
SymGas3_81522trans,7.19E-116,1.44E-112,7.376921299,0.322404595,2.995313469,15.70701514,0.000752737,0.184442304,0.207136709,0.207136709
SymEpi2_90589trans,9.50E-114,1.26E-110,7.310587067,0.322522207,2.962146353,15.31448887,0.000561456,0.0514478,0.207479693,0.207479693
SymGas2_83697trans,4.20E-110,4.20E-107,7.21642804,0.323690468,2.91506684,14.90671173,0.001741594,0.03047754,0.207809445,0.207809445
SymGas2_101061trans,1.20E-105,9.55E-103,7.054874432,0.323168471,2.834290035,14.29873982,0.000954787,0.090490589,0.207920935,0.207920935
SymEpi4_30999trans,1.20E-103,7.96E-101,7.016488027,0.324555675,2.815096833,14.16597057,0.002813787,0.113783802,0.207858984,0.207858984
SymGas4_73083trans,2.29E-103,1.30E-100,6.977376656,0.323193775,2.795541148,13.9546209,0.001148737,0.05131398,0.207759695,0.207759695
SymGas3_27804trans,8.21E-102,4.10E-99,6.9259411,0.323299643,2.981296326,13.85822322,0.001752768,0.176620949,0.207292551,0.207292551
SymEpi2_76945trans,9.06E-101,4.02E-98,6.908316015,0.324173685,2.761010827,13.76654696,0.00268371,0.150011018,0.207493446,0.207493446
SymEpi4_22114trans,2.31E-100,9.24E-98,7.906211003,0.371766139,3.489897493,18.09640937,0.048210422,0.228209703,0.193592552,0.228209703
SymGas1_62772trans,6.42E-98,2.33E-95,6.769711968,0.322351902,2.691708803,13.2296543,0.001223749,0.157039563,0.206597748,0.206597748
SymGas1_57202trans,1.21E-97,4.03E-95,6.75553219,0.32214021,2.684618914,13.09576526,0.001070416,0.064917328,0.206478214,0.206478214
SymEpi2_80649trans,3.49E-97,1.07E-94,6.766957484,0.323461643,2.690331561,13.25391096,0.002679929,0.196311665,0.20657494,0.20657494
SymEpi1_8218trans,3.21E-95,9.15E-93,6.655717362,0.321475,2.6347115,12.74284786,0.001205992,0.099258645,0.205486359,0.205486359
SymGas4_50889trans,4.39E-95,1.17E-92,6.665226563,0.322169792,2.639466101,12.79353487,0.001994433,0.115381206,0.205592317,0.205592317
SymGas1_37883trans,3.04E-94,7.60E-92,6.620083992,0.321441778,2.616894816,12.55829614,0.001582068,0.041259408,0.205067566,0.205067566
SymEpi1_2219trans,9.74E-94,2.29E-91,6.596478757,0.321175605,2.605092198,12.55792602,0.001536409,0.144866621,0.204771129,0.204771129
SymGas3_21576trans,1.34E-93,2.97E-91,6.589029172,0.321053183,2.601367405,12.42736694,0.001475878,0.025350413,0.204674414,0.204674414
SymGas4_64604trans,3.30E-93,6.93E-91,6.567803097,0.320705248,2.590754368,12.38288607,0.001313218,0.066708026,0.204390493,0.204390493
SymGas3_57850trans,2.54E-92,5.07E-90,6.54250646,0.321032201,2.578106049,12.326722,0.00208744,0.110957968,0.204035908,0.204035908
SymGas2_92963trans,3.55E-92,6.76E-90,6.524695742,0.32041737,2.569200691,12.1714359,0.001566246,0.007890793,0.203768337,0.203768337
SymGas4_49849trans,1.47E-91,2.66E-89,6.500857291,0.320342166,2.557281465,12.18434951,0.001872354,0.126153573,0.203365853,0.203365853
SymGas1_40212trans,1.59E-91,2.75E-89,6.539732197,0.322317755,2.576718918,12.29900267,0.003781526,0.089022513,0.203995944,0.203995944
SymEpi2_81622trans,8.84E-91,1.47E-88,6.455323603,0.319491049,2.534514621,11.9690268,0.001685838,0.071777817,0.202463223,0.202463223
SymEpi1_24468trans,2.19E-90,3.50E-88,6.441087745,0.319495922,2.527396692,11.9474463,0.002008154,0.107475414,0.202147135,0.202147135
SymGas1_67473trans,2.43E-90,3.73E-88,6.44310999,0.319676654,2.528407814,11.88287881,0.00219335,0.023276477,0.202192976,0.202192976
SymEpi1_63161trans,2.64E-90,3.90E-88,7.902600766,0.392169994,3.81246566,18.10682362,0.077331827,0.230262782,0.179914415,0.230262782
SymEpi1_7895trans,6.25E-90,8.91E-88,6.451433155,0.320835023,2.532569397,11.99032813,0.003491841,0.111561056,0.202378383,0.202378383
SymGas2_20935trans,7.52E-90,1.02E-87,6.408110829,0.318826079,2.510908234,11.77258822,0.001942799,0.044781996,0.201357339,0.201357339
SymGas2_106357trans,7.70E-90,1.02E-87,6.403015218,0.318591409,2.508360428,11.80256583,0.001772538,0.101686304,0.201228434,0.201228434
SymGas1_65153trans,8.94E-90,1.14E-87,6.398411002,0.318480205,2.506058321,11.74001527,0.001748844,0.048381187,0.201110438,0.201110438
SymGas4_27204trans,9.12E-90,1.14E-87,6.399128147,0.318530768,2.506416893,11.80915426,0.00179479,0.125938171,0.201128911,0.201128911
SymEpi1_10304trans,3.01E-89,3.64E-87,6.367693476,0.317905573,2.490699557,11.65292876,0.001840327,0.077403161,0.20028758,0.20028758
SymGas1_84918trans,3.46E-89,4.07E-87,6.428633136,0.321060418,2.521169387,11.98451507,0.002123212,0.204036372,0.201858092,0.204036372
SymGas2_66724trans,5.34E-89,6.09E-87,6.35547818,0.317748891,2.484591909,11.63914979,0.00198482,0.112988972,0.199943895,0.199943895
SymGas2_68335trans,7.51E-89,8.33E-87,6.386143971,0.319554412,2.499924805,11.75261909,0.003440898,0.113669768,0.200789147,0.200789147
SymGas2_101297trans,9.62E-89,1.04E-86,6.355487891,0.318217265,2.484596765,11.60690452,0.002580283,0.074732875,0.199944172,0.199944172
SymGas2_105497trans,3.05E-88,3.21E-86,6.30736762,0.316723432,2.46053663,11.44843342,0.002120248,0.09342331,0.198507216,0.198507216
SymEpi2_13007trans,3.74E-88,3.83E-86,6.309901496,0.317013345,2.461803568,11.48010062,0.002408937,0.119422818,0.198585985,0.198585985
SymGas2_66474trans,4.84E-88,4.84E-86,6.280733068,0.315753339,2.447219354,11.31732689,0.001740217,0.052605196,0.197660126,0.197660126
SymGas3_19922trans,7.44E-88,7.24E-86,6.276912385,0.315902939,2.445309012,11.32870256,0.00205347,0.08155649,0.197535864,0.197535864
SymGas2_36119trans,9.90E-88,9.41E-86,6.271858667,0.315876904,2.442782153,11.40584575,0.002185949,0.192563711,0.197370488,0.197370488
SymGas1_55515trans,1.38E-87,1.28E-85,6.259275284,0.315506723,2.436490462,11.25285558,0.002135133,0.066687353,0.196953852,0.196953852
SymEpi2_80796trans,1.03E-86,9.34E-85,6.198278496,0.314037178,2.405992068,11.11802753,0.002392333,0.162421016,0.194846365,0.194846365
SymGas4_60547trans,1.52E-86,1.35E-84,6.177515535,0.313298975,2.395610587,10.96121778,0.002212043,0.065309309,0.194100453,0.194100453
SymGas1_55429trans,2.13E-86,1.85E-84,6.177684037,0.31357763,2.395694838,10.94058659,0.002555304,0.040202365,0.194106556,0.194106556
SymGas3_85459trans,2.60E-86,2.21E-84,6.148994664,0.312283232,2.381350151,10.8648648,0.001984929,0.070312206,0.193056704,0.193056704
SymEpi1_66278trans,3.73E-86,3.10E-84,6.14887435,0.312565521,2.381289995,10.86192694,0.002342151,0.067020685,0.193052259,0.193052259
SymGas3_49754trans,4.76E-86,3.88E-84,6.167541612,0.313711674,2.390623625,10.99804623,0.003092227,0.148438532,0.193737802,0.193737802
SymGas1_64622trans,6.20E-86,4.95E-84,6.130194256,0.312025445,2.371949947,10.76001437,0.002361449,0.02456144,0.192358307,0.192358307
SymGas1_77387trans,7.45E-86,5.84E-84,6.881104702,0.350413461,2.747405195,13.62747618,0.038223097,0.077298474,0.207356091,0.207356091
SymGas1_13791trans,9.84E-86,7.56E-84,6.122990276,0.312031607,2.368347958,10.83520131,0.00263865,0.141426241,0.192088798,0.192088798
SymGas2_114654trans,1.94E-85,1.46E-83,6.074260656,0.310094137,2.343983147,10.5963317,0.002072876,0.061433263,0.190243872,0.190243872
SymGas3_129139trans,2.23E-85,1.65E-83,6.075393817,0.310264788,2.344549728,10.65840491,0.002241353,0.129094361,0.190287125,0.190287125
SymEpi2_86817trans,4.88E-85,3.48E-83,6.061791707,0.310202871,2.337748673,10.62328845,0.002684538,0.142712415,0.189767104,0.189767104
SymGas4_43590trans,4.83E-85,3.48E-83,6.056773049,0.309937376,2.335239344,10.55402354,0.002547525,0.082313351,0.189574828,0.189574828
SymGas3_34125trans,6.73E-85,4.72E-83,6.07720024,0.311252271,2.345452939,10.55743085,0.003399902,0.00281517,0.19035605,0.19035605
SymGas2_102083trans,8.80E-85,6.06E-83,6.052807381,0.310220036,2.33325651,10.48567643,0.00305018,0.018079923,0.189422761,0.189422761
SymEpi2_11120trans,9.47E-85,6.30E-83,6.051306503,0.310203027,2.332506071,10.49778853,0.003086655,0.038229826,0.18936518,0.18936518
SymGas1_86005trans,9.35E-85,6.30E-83,6.183990773,0.316994246,2.398848206,11.00885235,0.006636275,0.089777514,0.194334429,0.194334429
SymGas1_16560trans,1.11E-84,7.28E-83,6.03057632,0.309271083,2.322140979,10.53038422,0.002728611,0.160102729,0.188568596,0.188568596
SymGas2_27074trans,1.18E-84,7.57E-83,6.373475098,0.32690387,2.493590368,11.7892519,0.001679616,0.212052664,0.200447062,0.212052664
SymGas3_76387trans,3.44E-84,2.18E-82,7.92589017,0.407680186,4.152513991,18.1611028,0.166488998,0.081552604,0.16591727,0.16591727
SymGas4_60435trans,4.15E-84,2.59E-82,7.360496454,0.37878433,3.428513175,15.65881208,0.091028153,0.118616596,0.195926985,0.195926985
SymEpi1_57191trans,4.55E-84,2.79E-82,6.027796134,0.310276421,2.320750886,10.48115118,0.004081289,0.11248635,0.188461626,0.188461626
SymGas1_55229trans,6.02E-84,3.64E-82,5.956580523,0.306838052,2.285143081,10.19306548,0.002575507,0.062383708,0.185723673,0.185723673
SymEpi3_63744trans,8.28E-84,4.93E-82,5.958857772,0.307214752,2.286281706,10.26956281,0.002950939,0.142210351,0.185810868,0.185810868
SymGas4_61322trans,9.94E-84,5.84E-82,5.956342022,0.30723427,2.285023831,10.22219736,0.003071251,0.096822237,0.185714543,0.185714543
SymEpi1_64223trans,1.24E-83,7.05E-82,5.957123084,0.307452503,2.285414361,10.30124377,0.00330964,0.18570295,0.185744443,0.185744443
SymEpi4_32623trans,1.23E-83,7.05E-82,5.928294937,0.30596153,2.271000288,10.07012153,0.002580135,0.031001367,0.184644781,0.184644781
SymEpi2_38773trans,1.30E-83,7.30E-82,5.930331687,0.306109437,2.272018663,10.09360107,0.002683802,0.050239468,0.184722172,0.184722172
SymGas1_56862trans,1.70E-83,9.45E-82,5.927513532,0.306185629,2.270609586,10.12086781,0.002884176,0.092989374,0.184615103,0.184615103
SymGas2_67870trans,1.96E-83,1.07E-81,5.907885049,0.305283955,2.260795344,10.04066074,0.002524244,0.077211372,0.183872343,0.183872343
SymGas1_267trans,2.49E-83,1.32E-81,5.931917423,0.306721127,2.272811531,10.18979293,0.003373237,0.155503745,0.184782462,0.184782462
SymGas2_103871trans,2.47E-83,1.32E-81,5.946413948,0.307465142,2.280059794,10.13733269,0.00373468,0.036540514,0.185334947,0.185334947
SymEpi1_70679trans,2.59E-83,1.36E-81,5.924975268,0.306397102,2.269340454,10.1596484,0.003239615,0.147906213,0.184518753,0.184518753
SymGas1_37914trans,2.88E-83,1.47E-81,5.900846073,0.305234775,2.257275856,9.999481932,0.002729147,0.056671647,0.183607389,0.183607389
SymGas2_143247trans,2.85E-83,1.47E-81,5.907341307,0.305561914,2.260523473,10.11254983,0.002884319,0.162863373,0.183851848,0.183851848
SymGas3_29663trans,3.02E-83,1.53E-81,5.917105038,0.306113704,2.265405338,10.09715892,0.003190645,0.106117414,0.184220555,0.184220555
SymEpi1_61242trans,3.21E-83,1.60E-81,5.900666173,0.305313949,2.257185906,10.01291355,0.002832587,0.072946131,0.183600628,0.183600628
SymGas3_24411trans,5.20E-83,2.51E-81,5.913118514,0.306352435,2.263412077,10.08296434,0.003633788,0.104834418,0.18406984,0.18406984
SymGas3_31496trans,5.21E-83,2.51E-81,5.885167987,0.304905878,2.249436813,9.91538871,0.002914897,0.019971185,0.183020291,0.183020291
SymGas3_117612trans,5.14E-83,2.51E-81,5.891433702,0.305219482,2.25256967,10.02869058,0.003063468,0.127411857,0.183254396,0.183254396
SymGas2_91147trans,1.69E-82,8.03E-81,5.941559382,0.308801649,2.27763251,10.12070534,0.005567238,0.03454636,0.185149678,0.185149678
SymEpi2_23296trans,2.42E-82,1.13E-80,5.966488506,0.310396822,2.290097072,10.25513736,0.006589035,0.091409524,0.186103338,0.186103338
SymGas2_44220trans,2.47E-82,1.13E-80,5.859734586,0.304861386,2.236720112,9.845854767,0.003802889,0.037531201,0.182078041,0.182078041
SymGas2_55207trans,2.45E-82,1.13E-80,5.838159456,0.303733583,2.225932547,9.808945185,0.003218068,0.079182706,0.181290111,0.181290111
SymEpi2_23297trans,2.50E-82,1.14E-80,5.972665894,0.310747896,2.293185766,10.33260814,0.006788112,0.157008761,0.186340398,0.186340398
SymEpi3_8127trans,2.97E-82,1.33E-80,6.855747276,0.3568588,2.734726457,13.64724569,0.001165485,0.253530921,0.207211334,0.253530921
SymGas1_120406trans,4.44E-82,1.97E-80,5.820912251,0.303322545,2.217308945,9.749417713,0.003340355,0.076640498,0.180668777,0.180668777
SymGas2_52796trans,5.07E-82,2.23E-80,5.809568996,0.302840139,2.211637318,9.706417674,0.003159647,0.070630331,0.180264652,0.180264652
SymGas3_44588trans,7.76E-82,3.37E-80,5.785048141,0.301909988,2.19937689,9.587211931,0.002894893,0.026591694,0.179404389,0.179404389
SymGas1_24351trans,8.49E-82,3.65E-80,5.799186121,0.302722096,2.20644588,9.664370588,0.003383245,0.061529219,0.17989809,0.17989809
SymGas2_68205trans,1.03E-81,4.36E-80,5.809141513,0.303397352,2.211423576,9.734086177,0.003850411,0.103875089,0.180249495,0.180249495
SymGas2_94613trans,1.36E-81,5.74E-80,5.781270386,0.30217645,2.197488012,9.580360768,0.003347641,0.032710831,0.179273573,0.179273573
SymGas1_20291trans,1.77E-81,7.34E-80,5.772371331,0.30192333,2.193038485,9.667308444,0.003348065,0.168421525,0.17896733,0.17896733
SymGas1_77814trans,4.43E-81,1.82E-79,5.808536987,0.304579797,2.211121313,9.70615031,0.005309635,0.072165083,0.180228071,0.180228071
SymGas2_42273trans,8.14E-81,3.32E-79,5.720843752,0.300483801,2.167274696,9.441047246,0.003329652,0.10187439,0.177251377,0.177251377
SymGas1_17040trans,9.16E-81,3.69E-79,5.714741479,0.300260684,2.164223559,9.382649297,0.003257801,0.057076322,0.177055156,0.177055156
SymGas3_53415trans,1.11E-80,4.45E-79,5.727513446,0.301094555,2.170609543,9.396082117,0.003848238,0.023444138,0.177467624,0.177467624
SymGas3_19884trans,1.16E-80,4.58E-79,5.704051997,0.299892196,2.158878818,9.362401847,0.003155385,0.07424371,0.176715273,0.176715273
SymGas4_38216trans,1.50E-80,5.87E-79,5.711854906,0.30051655,2.162780272,9.391414327,0.003657505,0.077897054,0.176962888,0.176962888
SymGas3_10840trans,1.61E-80,6.26E-79,5.701619459,0.300039335,2.157662549,9.321213469,0.00340858,0.035185649,0.176638625,0.176638625
SymGas3_17336trans,1.69E-80,6.48E-79,5.705347579,0.300272667,2.159526609,9.332736183,0.003571147,0.034290737,0.176756203,0.176756203
SymEpi1_77939trans,2.57E-80,9.77E-79,5.67653274,0.299103318,2.14511919,9.278546895,0.003061781,0.080901612,0.175863808,0.175863808
SymGas2_125046trans,2.96E-80,1.12E-78,5.699203022,0.300416752,2.15645433,9.313494882,0.003937706,0.034834627,0.176562744,0.176562744
SymGas3_23334trans,2.99E-80,1.12E-78,5.763163889,0.303796524,2.188434764,9.629724534,0.005931276,0.157394677,0.17865338,0.17865338
SymGas2_72904trans,3.28E-80,1.21E-78,5.685131302,0.299760126,2.149418471,9.285013412,0.00358616,0.055356845,0.176126106,0.176126106
SymEpi2_2769trans,3.88E-80,1.42E-78,5.731736931,0.302357999,2.172721285,9.487602073,0.005235216,0.112697785,0.177605503,0.177605503
SymGas2_42259trans,4.36E-80,1.58E-78,5.666344104,0.29900408,2.140024871,9.233850281,0.003249308,0.067090854,0.175557572,0.175557572
SymGas1_37404trans,5.12E-80,1.84E-78,5.677110009,0.299706601,2.145407824,9.318343805,0.003766785,0.124441637,0.175881308,0.175881308
SymGas1_23289trans,1.12E-79,4.01E-78,5.65652376,0.299275131,2.1351147,9.161300451,0.003863992,0.018899516,0.175267216,0.175267216
SymEpi1_65641trans,1.45E-79,5.11E-78,5.689274366,0.301219444,2.151490002,9.336993358,0.005212584,0.098665398,0.176253723,0.176253723
SymGas1_78185trans,1.47E-79,5.16E-78,5.645044141,0.298892521,2.12937489,9.250326655,0.003739526,0.166133787,0.174933952,0.174933952
SymGas4_37164trans,1.49E-79,5.17E-78,5.651590873,0.299248712,2.132648256,9.231931854,0.003976397,0.119784303,0.175123187,0.175123187
SymGas4_74970trans,1.80E-79,6.20E-78,5.624387446,0.297967312,2.119046543,9.070592566,0.003217464,0.034562481,0.174351574,0.174351574
SymGas4_67858trans,2.10E-79,7.18E-78,5.640262014,0.29893805,2.126983826,9.237470739,0.003930792,0.168933208,0.174797123,0.174797123
SymEpi1_20317trans,2.41E-79,8.17E-78,5.675901396,0.300942711,2.144803518,9.271814836,0.005288344,0.073210077,0.175844687,0.175844687
SymGas2_63629trans,4.70E-79,1.58E-77,5.622242125,0.298655417,2.117973882,9.126725217,0.004097714,0.107212867,0.174292402,0.174292402
SymGas3_15688trans,5.01E-79,1.67E-77,5.620046724,0.298593753,2.116876181,9.067231451,0.00408435,0.046043951,0.174232109,0.174232109
SymGas4_45859trans,5.09E-79,1.68E-77,5.610749021,0.298113281,2.11222733,9.101801737,0.003763341,0.121503826,0.173979715,0.173979715
SymGas1_40909trans,5.45E-79,1.78E-77,5.619649543,0.298643421,2.116677591,9.124986553,0.004154557,0.114842759,0.174221229,0.174221229
SymEpi2_10953trans,7.73E-79,2.51E-77,6.094719863,0.324208919,2.354212751,10.7932225,0.004962795,0.205260052,0.191022544,0.205260052
SymGas3_123619trans,7.95E-79,2.56E-77,5.610915603,0.298496672,2.112310621,9.082628442,0.004216332,0.098058884,0.173984195,0.173984195
SymGas1_26803trans,8.73E-79,2.79E-77,5.606525009,0.298341752,2.110115324,9.02038596,0.004148953,0.041927108,0.173866649,0.173866649
SymEpi1_52043trans,1.02E-78,3.24E-77,5.593112871,0.29776156,2.103409255,8.956146569,0.003809504,0.017390963,0.173514389,0.173514389
SymGas1_7282trans,1.08E-78,3.39E-77,5.612427319,0.298834576,2.113066479,9.008505427,0.00457929,0.005563571,0.174024918,0.174024918
SymGas2_41653trans,1.69E-78,5.27E-77,5.594084422,0.298236679,2.103895031,9.03237814,0.004350677,0.102163645,0.173539557,0.173539557
SymGas3_15924trans,1.84E-78,5.68E-77,5.575144406,0.297295936,2.094425022,8.903450428,0.003710764,0.02290302,0.173058982,0.173058982
SymGas3_20138trans,2.78E-78,8.54E-77,6.277047375,0.335120564,2.445376507,11.45004529,0.002227698,0.222383886,0.197540266,0.222383886
SymGas3_68492trans,2.93E-78,8.94E-77,5.572019455,0.297524913,2.092862547,8.919864997,0.004060387,0.053315173,0.172981761,0.172981761
SymGas3_68164trans,4.24E-78,1.28E-76,5.584603976,0.298511014,2.099154808,9.013553054,0.004921314,0.114956725,0.173296337,0.173296337
SymGas2_99919trans,4.86E-78,1.46E-76,5.577422147,0.298241591,2.095563893,8.951190418,0.004780451,0.069062434,0.173115642,0.173115642
SymEpi1_78666trans,5.26E-78,1.57E-76,6.647429432,0.355538604,2.860506707,12.72585753,0.044865624,0.072528808,0.207949774,0.207949774
SymEpi3_59964trans,6.53E-78,1.93E-76,5.558979117,0.297506166,2.086342378,8.904952467,0.004353836,0.084007766,0.172666001,0.172666001
SymGas1_50216trans,6.82E-78,2.00E-76,5.728222246,0.306601848,2.170963943,9.420626894,0.010518673,0.042702669,0.177490713,0.177490713
SymGas1_67904trans,7.91E-78,2.31E-76,5.561565994,0.29780847,2.087635816,8.962095264,0.004651969,0.14078707,0.1727278,0.1727278
SymGas2_83699trans,1.11E-77,3.20E-76,6.481186009,0.347384373,2.871032721,12.20852214,0.002112592,0.239239213,0.20794353,0.239239213
SymGas1_120117trans,1.50E-77,4.32E-76,5.53100247,0.29671647,2.072354054,8.86630884,0.004056387,0.142641152,0.17202494,0.17202494
SymEpi2_82566trans,1.56E-77,4.45E-76,5.542294264,0.297353636,2.077999952,8.889769708,0.004560777,0.127828644,0.172277592,0.172277592
SymGas3_15329trans,2.08E-77,5.88E-76,5.515581165,0.296163965,2.064643402,8.769154944,0.003732605,0.086402968,0.171693583,0.171693583
SymGas4_11561trans,2.41E-77,6.77E-76,5.524941782,0.296793702,2.06932371,8.768478259,0.004280196,0.05061721,0.171892808,0.171892808
SymGas4_15854trans,2.72E-77,7.60E-76,5.525358159,0.296920771,2.069531899,8.815463928,0.004422081,0.103758242,0.171901807,0.171901807
SymGas2_45486trans,3.33E-77,9.23E-76,5.516577649,0.296620503,2.065141644,8.734765448,0.004252937,0.042097101,0.171714509,0.171714509
SymEpi1_78225trans,3.40E-77,9.36E-76,5.642673928,0.303419147,2.128189783,9.223864456,0.009260372,0.138658474,0.174865986,0.174865986
SymGas1_42960trans,4.75E-77,1.30E-75,5.515575723,0.296870707,2.064640681,8.76488361,0.004570964,0.080601394,0.171693469,0.171693469
SymGas2_74959trans,5.51E-77,1.50E-75,5.512707938,0.296844521,2.063206789,8.73122818,0.004599713,0.051850227,0.171633627,0.171633627
SymEpi2_76902trans,7.84E-77,2.12E-75,5.534123846,0.298301983,2.073914742,8.839070249,0.005874203,0.097532174,0.172093943,0.172093943
SymGas3_26283trans,1.15E-76,3.07E-75,6.549380686,0.353416097,2.811482334,12.39994194,0.041962475,0.126507325,0.2078434,0.2078434
SymGas3_58671trans,1.52E-76,4.06E-75,5.546582388,0.299550505,2.080144013,8.8649011,0.007085295,0.080440595,0.172375716,0.172375716
SymGas1_49784trans,1.60E-76,4.22E-75,5.490193305,0.296545447,2.051949472,8.659009204,0.004694748,0.050075148,0.171183657,0.171183657
SymGas3_22848trans,1.80E-76,4.72E-75,5.491244139,0.29670436,2.052474889,8.748342584,0.004863091,0.150282526,0.171203864,0.171203864
SymEpi1_1337trans,1.87E-76,4.88E-75,5.483393122,0.296314237,2.048549381,8.614473787,0.004549444,0.023136595,0.17105481,0.17105481
SymGas1_68634trans,2.53E-76,6.55E-75,5.47672766,0.296213309,2.04521665,8.672916908,0.004552887,0.115668218,0.170931763,0.170931763
SymEpi1_78064trans,3.53E-76,9.09E-75,5.484749396,0.296937281,2.049227517,8.673526954,0.005263256,0.086359545,0.171080242,0.171080242
SymEpi2_78043trans,4.71E-76,1.20E-74,5.756197759,0.311895575,2.184951699,9.565296954,0.016139816,0.098769081,0.178417882,0.178417882
SymGas1_62968trans,5.60E-76,1.42E-74,5.467299968,0.296392591,2.040502804,8.637948085,0.004933851,0.108882601,0.170763286,0.170763286
SymEpi1_54680trans,7.77E-76,1.96E-74,5.444870255,0.295460049,2.029287947,8.520203583,0.004204041,0.05382944,0.17038924,0.17038924
SymGas1_33356trans,9.11E-76,2.29E-74,5.78292825,0.313951687,2.198316944,9.723900889,0.003234885,0.193896438,0.179330923,0.193896438
SymGas1_34967trans,2.14E-75,5.35E-74,5.430793529,0.295577921,2.022249584,8.445854779,0.004558358,0.017766101,0.170174257,0.170174257
SymGas3_56160trans,2.25E-75,5.57E-74,5.666868461,0.308470101,2.14028705,9.338377421,0.00464128,0.185666326,0.175573209,0.185666326
SymEpi1_55124trans,2.78E-75,6.86E-74,5.465443904,0.297693739,2.039574772,8.594296556,0.006512232,0.063141394,0.170730893,0.170730893
SymGas2_20237trans,3.43E-75,8.41E-74,5.435855575,0.296265914,2.024780607,8.534664473,0.005297203,0.102302738,0.17024978,0.17024978
SymGas3_131936trans,3.55E-75,8.65E-74,5.426993939,0.295813303,2.020349789,8.437519677,0.00489212,0.021459766,0.1701189,0.1701189
SymEpi1_71145trans,6.15E-75,1.49E-73,5.425508025,0.296214827,2.019606832,8.492044763,0.005388883,0.089950896,0.170097564,0.170097564
SymGas1_118278trans,7.78E-75,1.87E-73,5.401680322,0.295119637,2.00769298,8.353883375,0.004411429,0.015735743,0.169779771,0.169779771
SymGas2_93120trans,8.61E-75,2.06E-73,5.423501793,0.296401571,2.018603716,8.450839196,0.005638747,0.048883081,0.170069036,0.170069036
SymGas1_12732trans,8.67E-75,2.06E-73,5.407242474,0.295518308,2.010474057,8.363192318,0.004812332,0.00615498,0.169849809,0.169849809
SymGas2_110123trans,1.20E-74,2.83E-73,5.73100302,0.313513381,2.17235433,9.552611274,0.003786152,0.192795128,0.177581492,0.192795128
SymGas1_43040trans,2.13E-74,4.99E-73,5.401463987,0.29599438,2.007584813,8.428682871,0.005448247,0.102744035,0.169777099,0.169777099
SymGas3_76635trans,2.32E-74,5.43E-73,5.403282428,0.296173286,2.008494033,8.445813445,0.005637548,0.11599114,0.169799683,0.169799683
SymEpi2_88872trans,2.63E-74,6.11E-73,6.491073866,0.355931211,2.552389753,12.11187029,0.050187678,0.035647683,0.203186375,0.203186375
SymGas1_135700trans,2.65E-74,6.11E-73,5.447027062,0.298686963,2.030366351,8.591030786,0.008004264,0.124830382,0.170423541,0.170423541
SymGas1_79938trans,6.19E-74,1.42E-72,5.368577048,0.29513806,1.991141343,8.282234427,0.004774965,0.050625361,0.169437984,0.169437984
SymGas1_42450trans,8.19E-74,1.87E-72,5.360906918,0.294965119,1.987306279,8.233732635,0.004622892,0.021624187,0.169385951,0.169385951
SymEpi1_27505trans,9.82E-74,2.23E-72,6.491868123,0.357389195,2.782726053,12.22533775,0.047779525,0.166997271,0.207674548,0.207674548
SymGas4_46503trans,1.10E-73,2.48E-72,5.364705366,0.295436737,1.989205503,8.340907486,0.005155345,0.132548834,0.169410386,0.169410386
SymEpi1_73414trans,1.32E-73,2.96E-72,5.565972657,0.306691635,2.089839148,9.01268862,0.004606518,0.183513,0.172834034,0.183513
SymEpi2_91740trans,1.45E-73,3.24E-72,7.034415052,0.387714709,3.147647243,14.39569466,0.085548936,0.215096456,0.204489678,0.215096456
SymGas2_111766trans,1.63E-73,3.62E-72,5.359074503,0.295480687,1.986390071,8.319229901,0.005242582,0.127299125,0.169375091,0.169375091
SymGas1_60670trans,2.14E-73,4.72E-72,5.354729239,0.295485235,1.984217439,8.276327753,0.00527132,0.092735983,0.169351729,0.169351729
SymGas1_72652trans,2.15E-73,4.72E-72,5.45135862,0.300820816,2.03253213,8.585136115,0.010492818,0.099729047,0.170493509,0.170493509
SymGas2_70404trans,2.61E-73,5.68E-72,5.345512638,0.295152989,1.979609138,8.208222524,0.004917429,0.046507062,0.169313144,0.169313144
SymGas2_89743trans,2.62E-73,5.68E-72,5.343607739,0.29504992,1.978656689,8.217404978,0.004801909,0.064122676,0.169307002,0.169307002
SymGas2_63157trans,3.04E-73,6.57E-72,5.60399891,0.309569731,2.108852274,9.137086939,0.009832804,0.181834032,0.173799514,0.181834032
SymGas1_135754trans,3.15E-73,6.77E-72,5.343506978,0.295211522,1.978606309,8.167778833,0.004992992,0.00639337,0.169306694,0.169306694
SymGas4_14328trans,3.65E-73,7.80E-72,5.579581801,0.308392757,2.09664372,9.057819892,0.004636237,0.185575948,0.173169654,0.185575948
SymEpi1_148trans,3.84E-73,8.15E-72,5.631244906,0.311294363,2.352414444,9.226384079,3.11E-31,0.19380836,0.190886032,0.19380836
SymGas1_33898trans,3.91E-73,8.26E-72,5.343240732,0.295390323,1.978473185,8.223852436,0.005204996,0.072549006,0.16930589,0.16930589
SymGas1_65350trans,5.56E-73,1.17E-71,5.391269999,0.298366822,2.002487819,8.345180672,0.008389927,0.039056788,0.169655594,0.169655594
